identifier,prdkindid,sensor,beginPosition,endPosition,pysical,totalQualityCode,size,processingLevel,version
LAADS:5338295156,29002002,TERRA/MODIS,2020-04-25 02:50:00.000000,2020-04-25 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.24023151397705,,
LANCEMODIS:999028981,29002002,TERRA/MODIS,2020-04-26 01:55:00.000000,2020-04-26 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.0832042694092,,
LAADS:5338554351,28002002,AQUA(CMR)/MODIS,2020-04-25 05:55:00.000000,2020-04-25 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.40729427337646,,
LANCEMODIS:998483134,28002002,AQUA(CMR)/MODIS,2020-04-25 05:55:00.000000,2020-04-25 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.4125452041626,,
LAADS:5339581648,29002002,TERRA/MODIS,2020-04-26 01:55:00.000000,2020-04-26 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.0783929824829,,
LANCEMODIS:999698131,29002002,TERRA/MODIS,2020-04-27 02:40:00.000000,2020-04-27 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.70169258117676,,
LAADS:5339768386,28002002,AQUA(CMR)/MODIS,2020-04-26 05:00:00.000000,2020-04-26 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7315340042114,,
LANCEMODIS:999100415,28002002,AQUA(CMR)/MODIS,2020-04-26 05:00:00.000000,2020-04-26 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7876443862915,,
LAADS:5343777646,28002002,AQUA(CMR)/MODIS,2020-04-27 05:45:00.000000,2020-04-27 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.30996704101562,,
LANCEMODIS:999767724,28002002,AQUA(CMR)/MODIS,2020-04-27 05:45:00.000000,2020-04-27 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.30517482757568,,
LAADS:5343070917,29002002,TERRA/MODIS,2020-04-27 02:40:00.000000,2020-04-27 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.69836616516113,,
LANCEMODIS:1000331328,29002002,TERRA/MODIS,2020-04-28 01:45:00.000000,2020-04-28 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.96193504333496,,
LANCEMODIS:1000391054,29002002,TERRA/MODIS,2020-04-28 03:20:00.000000,2020-04-28 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.6004161834717,,
LAADS:5346551631,28002002,AQUA(CMR)/MODIS,2020-04-28 04:50:00.000000,2020-04-28 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6421327590942,,
LANCEMODIS:1000439278,28002002,AQUA(CMR)/MODIS,2020-04-28 04:50:00.000000,2020-04-28 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6721830368042,,
LAADS:5346223914,29002002,TERRA/MODIS,2020-04-28 01:45:00.000000,2020-04-28 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.96254920959473,,
LAADS:5346230112,29002002,TERRA/MODIS,2020-04-28 03:20:00.000000,2020-04-28 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.5998954772949,,
LANCEMODIS:1001041467,29002002,TERRA/MODIS,2020-04-29 02:25:00.000000,2020-04-29 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.1371631622314,,
LAADS:5348278280,29002002,TERRA/MODIS,2020-04-29 02:25:00.000000,2020-04-29 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.147253036499,,
LAADS:5348915338,28002002,AQUA(CMR)/MODIS,2020-04-29 05:30:00.000000,2020-04-29 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.04702949523926,,
LANCEMODIS:1001110932,28002002,AQUA(CMR)/MODIS,2020-04-29 05:30:00.000000,2020-04-29 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.05059623718262,,
LAADS:5351928660,28002002,AQUA(CMR)/MODIS,2020-04-30 04:35:00.000000,2020-04-30 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.73829174041748,,
LANCEMODIS:1001728955,28002002,AQUA(CMR)/MODIS,2020-04-30 04:35:00.000000,2020-04-30 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.7495231628418,,
LANCEMODIS:1001724420,29002002,TERRA/MODIS,2020-04-30 03:10:00.000000,2020-04-30 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.52251148223877,,
LANCEMODIS:1002342034,29002002,TERRA/MODIS,2020-05-01 02:15:00.000000,2020-05-01 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.7879133224487,,
LANCEMODIS:1002988841,29002002,TERRA/MODIS,2020-05-02 02:55:00.000000,2020-05-02 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7942943572998,,
LAADS:5355036246,28002002,AQUA(CMR)/MODIS,2020-05-01 05:20:00.000000,2020-05-01 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.3124332427979,,
LANCEMODIS:1002402045,28002002,AQUA(CMR)/MODIS,2020-05-01 05:20:00.000000,2020-05-01 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.3431749343872,,
LANCEMODIS:1003608737,29002002,TERRA/MODIS,2020-05-03 02:00:00.000000,2020-05-03 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.8272533416748,,
LAADS:5360047646,28002002,AQUA(CMR)/MODIS,2020-05-02 06:00:00.000000,2020-05-02 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.721004486084,,
LANCEMODIS:1003075236,28002002,AQUA(CMR)/MODIS,2020-05-02 06:00:00.000000,2020-05-02 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.7287092208862,,
LANCEMODIS:1003691932,28002002,AQUA(CMR)/MODIS,2020-05-03 05:05:00.000000,2020-05-03 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.1880712509155,,
LANCEMODIS:1004286262,29002002,TERRA/MODIS,2020-05-04 02:45:00.000000,2020-05-04 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5343217849731,,
LAADS:5364487969,29002002,TERRA/MODIS,2020-05-04 02:45:00.000000,2020-05-04 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.5289907455444,,
LANCEMODIS:1004898228,29002002,TERRA/MODIS,2020-05-05 01:50:00.000000,2020-05-05 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.8239974975586,,
LANCEMODIS:1004355829,28002002,AQUA(CMR)/MODIS,2020-05-04 05:50:00.000000,2020-05-04 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8287935256958,,
LAADS:5364874622,29002002,TERRA/MODIS,2020-05-05 01:50:00.000000,2020-05-05 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.8120536804199,,
LANCEMODIS:1005580742,29002002,TERRA/MODIS,2020-05-06 02:30:00.000000,2020-05-06 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.1248836517334,,
LANCEMODIS:1005574039,29002002,TERRA/MODIS,2020-05-06 02:35:00.000000,2020-05-06 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.4034843444824,,
LAADS:5365075543,28002002,AQUA(CMR)/MODIS,2020-05-05 04:55:00.000000,2020-05-05 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.9317235946655,,
LANCEMODIS:1004975607,28002002,AQUA(CMR)/MODIS,2020-05-05 04:55:00.000000,2020-05-05 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.9182405471802,,
LAADS:5365613078,28002002,AQUA(CMR)/MODIS,2020-05-06 05:35:00.000000,2020-05-06 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.0827035903931,,
LAADS:5365613079,28002002,AQUA(CMR)/MODIS,2020-05-06 05:40:00.000000,2020-05-06 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.15805339813232,,
LANCEMODIS:1005647268,28002002,AQUA(CMR)/MODIS,2020-05-06 05:35:00.000000,2020-05-06 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.9915561676025,,
LANCEMODIS:1005647172,28002002,AQUA(CMR)/MODIS,2020-05-06 05:40:00.000000,2020-05-06 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.145920753479,,
LAADS:5365513469,29002002,TERRA/MODIS,2020-05-06 02:30:00.000000,2020-05-06 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.1274671554565,,
LAADS:5365510097,29002002,TERRA/MODIS,2020-05-06 02:35:00.000000,2020-05-06 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.4041538238525,,
LAADS:5366119303,28002002,AQUA(CMR)/MODIS,2020-05-07 04:40:00.000000,2020-05-07 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.7989416122437,,
LANCEMODIS:1006255126,28002002,AQUA(CMR)/MODIS,2020-05-07 04:40:00.000000,2020-05-07 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.8077735900879,,
LAADS:5366043076,29002002,TERRA/MODIS,2020-05-07 03:15:00.000000,2020-05-07 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6896924972534,,
LANCEMODIS:1006227475,29002002,TERRA/MODIS,2020-05-07 03:15:00.000000,2020-05-07 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6897783279419,,
LANCEMODIS:1006862458,29002002,TERRA/MODIS,2020-05-08 02:20:00.000000,2020-05-08 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.5814743041992,,
LAADS:5367926857,28002002,AQUA(CMR)/MODIS,2020-05-08 05:25:00.000000,2020-05-08 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.7206516265869,,
LANCEMODIS:1006923845,28002002,AQUA(CMR)/MODIS,2020-05-08 05:25:00.000000,2020-05-08 05:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,14.7248506546021,,
LAADS:5367708216,29002002,TERRA/MODIS,2020-05-08 02:20:00.000000,2020-05-08 02:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,15.6013565063477,,
LANCEMODIS:1007507405,29002002,TERRA/MODIS,2020-05-09 03:00:00.000000,2020-05-09 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.69367694854736,,
LANCEMODIS:1007501874,29002002,TERRA/MODIS,2020-05-09 03:05:00.000000,2020-05-09 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.76369953155518,,
LAADS:5369233313,28002002,AQUA(CMR)/MODIS,2020-05-09 04:30:00.000000,2020-05-09 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.67890548706055,,
LAADS:5369308874,28002002,AQUA(CMR)/MODIS,2020-05-09 06:05:00.000000,2020-05-09 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.40893077850342,,
LAADS:5369316062,28002002,AQUA(CMR)/MODIS,2020-05-09 06:10:00.000000,2020-05-09 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.2513885498047,,
LANCEMODIS:1007541629,28002002,AQUA(CMR)/MODIS,2020-05-09 04:30:00.000000,2020-05-09 04:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.68285751342773,,
LANCEMODIS:1007586923,28002002,AQUA(CMR)/MODIS,2020-05-09 06:05:00.000000,2020-05-09 06:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.41268253326416,,
LANCEMODIS:1007588574,28002002,AQUA(CMR)/MODIS,2020-05-09 06:10:00.000000,2020-05-09 06:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.2234668731689,,
LAADS:5369030741,29002002,TERRA/MODIS,2020-05-09 03:00:00.000000,2020-05-09 03:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.71532726287842,,
LAADS:5369027036,29002002,TERRA/MODIS,2020-05-09 03:05:00.000000,2020-05-09 03:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.82719326019287,,
LANCEMODIS:1008085739,29002002,TERRA/MODIS,2020-05-10 02:05:00.000000,2020-05-10 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.7884721755981,,
LANCEMODIS:1008084742,29002002,TERRA/MODIS,2020-05-10 02:10:00.000000,2020-05-10 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.29920196533203,,
LAADS:5369982882,28002002,AQUA(CMR)/MODIS,2020-05-10 05:10:00.000000,2020-05-10 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.67980575561523,,
LAADS:5369983366,28002002,AQUA(CMR)/MODIS,2020-05-10 05:15:00.000000,2020-05-10 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8789091110229,,
LANCEMODIS:1008153099,28002002,AQUA(CMR)/MODIS,2020-05-10 05:10:00.000000,2020-05-10 05:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.70375728607178,,
LANCEMODIS:1008153238,28002002,AQUA(CMR)/MODIS,2020-05-10 05:15:00.000000,2020-05-10 05:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8993825912476,,
LAADS:5369836838,29002002,TERRA/MODIS,2020-05-10 02:05:00.000000,2020-05-10 02:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.8471813201904,,
LAADS:5369829907,29002002,TERRA/MODIS,2020-05-10 02:10:00.000000,2020-05-10 02:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.29968929290771,,
LANCEMODIS:1008782708,29002002,TERRA/MODIS,2020-05-11 02:50:00.000000,2020-05-11 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.8118057250977,,
LAADS:5370844023,28002002,AQUA(CMR)/MODIS,2020-05-11 05:55:00.000000,2020-05-11 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1632957458496,,
LANCEMODIS:1008867175,28002002,AQUA(CMR)/MODIS,2020-05-11 05:55:00.000000,2020-05-11 06:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1744832992554,,
LAADS:5370684107,29002002,TERRA/MODIS,2020-05-11 02:50:00.000000,2020-05-11 02:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.8559226989746,,
LANCEMODIS:1009391377,29002002,TERRA/MODIS,2020-05-12 01:55:00.000000,2020-05-12 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.6252136230469,,
LAADS:5371576722,29002002,TERRA/MODIS,2020-05-12 01:55:00.000000,2020-05-12 02:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.7158336639404,,
LANCEMODIS:1010044580,29002002,TERRA/MODIS,2020-05-13 02:40:00.000000,2020-05-13 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2402992248535,,
LAADS:5372158935,28002002,AQUA(CMR)/MODIS,2020-05-12 05:00:00.000000,2020-05-12 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6228265762329,,
LANCEMODIS:1009471036,28002002,AQUA(CMR)/MODIS,2020-05-12 05:00:00.000000,2020-05-12 05:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.6000356674194,,
LAADS:5374562345,28002002,AQUA(CMR)/MODIS,2020-05-13 05:40:00.000000,2020-05-13 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1137552261353,,
LAADS:5374560969,28002002,AQUA(CMR)/MODIS,2020-05-13 05:45:00.000000,2020-05-13 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.78993129730225,,
LANCEMODIS:1010121683,28002002,AQUA(CMR)/MODIS,2020-05-13 05:40:00.000000,2020-05-13 05:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.1061363220215,,
LANCEMODIS:1010121658,28002002,AQUA(CMR)/MODIS,2020-05-13 05:45:00.000000,2020-05-13 05:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.77734851837158,,
LAADS:5374254146,29002002,TERRA/MODIS,2020-05-13 02:40:00.000000,2020-05-13 02:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.2369794845581,,
LANCEMODIS:1010671462,29002002,TERRA/MODIS,2020-05-14 01:45:00.000000,2020-05-14 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.0388212203979,,
LANCEMODIS:1010703806,29002002,TERRA/MODIS,2020-05-14 03:20:00.000000,2020-05-14 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.27784061431885,,
LAADS:5375266785,29002002,TERRA/MODIS,2020-05-14 01:45:00.000000,2020-05-14 01:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.0234394073486,,
LAADS:5375267523,29002002,TERRA/MODIS,2020-05-14 03:20:00.000000,2020-05-14 03:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.27592468261719,,
LANCEMODIS:1011272496,29002002,TERRA/MODIS,2020-05-15 02:25:00.000000,2020-05-15 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2219190597534,,
LANCEMODIS:1010738205,28002002,AQUA(CMR)/MODIS,2020-05-14 04:45:00.000000,2020-05-14 04:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,11.7193183898926,,
LANCEMODIS:1010738192,28002002,AQUA(CMR)/MODIS,2020-05-14 04:50:00.000000,2020-05-14 04:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.5138320922852,,
LAADS:5376133328,29002002,TERRA/MODIS,2020-05-15 02:25:00.000000,2020-05-15 02:30:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,12.2206954956055,,
LANCEMODIS:1011388566,28002002,AQUA(CMR)/MODIS,2020-05-15 05:30:00.000000,2020-05-15 05:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.30603981018066,,
LAADS:5377247758,29002002,TERRA/MODIS,2020-05-16 03:10:00.000000,2020-05-16 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.5993356704712,,
LANCEMODIS:1011984432,29002002,TERRA/MODIS,2020-05-16 03:10:00.000000,2020-05-16 03:15:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,10.5526542663574,,
LANCEMODIS:1012588627,29002002,TERRA/MODIS,2020-05-17 02:15:00.000000,2020-05-17 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.7877292633057,,
LANCEMODIS:1011999731,28002002,AQUA(CMR)/MODIS,2020-05-16 04:35:00.000000,2020-05-16 04:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.095178604126,,
LANCEMODIS:1012652965,28002002,AQUA(CMR)/MODIS,2020-05-17 05:20:00.000000,2020-05-17 05:25:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.1513557434082,,
LAADS:5377947279,29002002,TERRA/MODIS,2020-05-17 02:15:00.000000,2020-05-17 02:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,13.7902679443359,,
LANCEMODIS:1013228818,29002002,TERRA/MODIS,2020-05-18 02:55:00.000000,2020-05-18 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.28989124298096,,
LAADS:5378952496,29002002,TERRA/MODIS,2020-05-18 02:55:00.000000,2020-05-18 03:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.46152591705322,,
LANCEMODIS:1013813901,29002002,TERRA/MODIS,2020-05-19 02:00:00.000000,2020-05-19 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.75516605377197,,
LAADS:5379315403,28002002,AQUA(CMR)/MODIS,2020-05-18 06:00:00.000000,2020-05-18 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.95963764190674,,
LANCEMODIS:1013313993,28002002,AQUA(CMR)/MODIS,2020-05-18 06:00:00.000000,2020-05-18 06:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.95501804351807,,
LAADS:5380831347,28002002,AQUA(CMR)/MODIS,2020-05-19 05:05:00.000000,2020-05-19 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.35888195037842,,
LANCEMODIS:1013893262,28002002,AQUA(CMR)/MODIS,2020-05-19 05:05:00.000000,2020-05-19 05:10:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.3704891204834,,
LAADS:5380262907,29002002,TERRA/MODIS,2020-05-19 02:00:00.000000,2020-05-19 02:05:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.74977874755859,,
LANCEMODIS:1014508093,29002002,TERRA/MODIS,2020-05-20 02:45:00.000000,2020-05-20 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.93744945526123,,
LAADS:5382491893,29002002,TERRA/MODIS,2020-05-20 02:45:00.000000,2020-05-20 02:50:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.93776702880859,,
LANCEMODIS:1015090847,29002002,TERRA/MODIS,2020-05-21 01:50:00.000000,2020-05-21 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.95802116394043,,
LAADS:5382926391,28002002,AQUA(CMR)/MODIS,2020-05-20 05:50:00.000000,2020-05-20 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.11199951171875,,
LANCEMODIS:1014564163,28002002,AQUA(CMR)/MODIS,2020-05-20 05:50:00.000000,2020-05-20 05:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,8.11004543304443,,
LAADS:5383978535,28002002,AQUA(CMR)/MODIS,2020-05-21 04:55:00.000000,2020-05-21 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.18253135681152,,
LANCEMODIS:1015171337,28002002,AQUA(CMR)/MODIS,2020-05-21 04:55:00.000000,2020-05-21 05:00:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,7.17334270477295,,
LAADS:5383797757,29002002,TERRA/MODIS,2020-05-21 01:50:00.000000,2020-05-21 01:55:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.95775890350342,,
LANCEMODIS:1015749984,29002002,TERRA/MODIS,2020-05-22 02:30:00.000000,2020-05-22 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.75570774078369,,
LANCEMODIS:1015754895,29002002,TERRA/MODIS,2020-05-22 02:35:00.000000,2020-05-22 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.23900985717773,,
LAADS:5385173792,28002002,AQUA(CMR)/MODIS,2020-05-22 05:35:00.000000,2020-05-22 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.73132228851318,,
LANCEMODIS:1015826570,28002002,AQUA(CMR)/MODIS,2020-05-22 05:35:00.000000,2020-05-22 05:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,5.73251342773438,,
LAADS:5384992769,29002002,TERRA/MODIS,2020-05-22 02:30:00.000000,2020-05-22 02:35:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.75497150421143,,
LAADS:5384993445,29002002,TERRA/MODIS,2020-05-22 02:35:00.000000,2020-05-22 02:40:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,6.23696422576904,,
LANCEMODIS:1016400484,29002002,TERRA/MODIS,2020-05-23 03:15:00.000000,2020-05-23 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.46491622924805,,
LAADS:5385841929,29002002,TERRA/MODIS,2020-05-23 03:15:00.000000,2020-05-23 03:20:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,4.46410083770752,,
LAADS:5386114545,28002002,AQUA(CMR)/MODIS,2020-05-23 04:40:00.000000,2020-05-23 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.86953544616699,,
LANCEMODIS:1016433738,28002002,AQUA(CMR)/MODIS,2020-05-23 04:40:00.000000,2020-05-23 04:45:00.000000,Aerosol Particle Radius/Aerosol Optical Thickness/Aerosol Type,,9.88728618621826,,
